Thread Number,Bytes Sent,IPAddress
82640,8,192.168.0.2:48776
71012,8,192.168.0.16:52326
88013,8,192.168.0.16:52298
59046,8,192.168.0.16:52312
25335,8,192.168.0.23:60900
32506,8,192.168.0.2:48802
27009,8,192.168.0.2:48818
540065,8,192.168.0.23:60934
27960,8,192.168.0.16:52422
79605,8,192.168.0.23:60668
26964,8,192.168.0.13:33506
669577,8,192.168.0.16:52310
27006,8,192.168.0.16:52426
235007,8,192.168.0.23:60968
37031,8,192.168.0.23:60992
29007,8,192.168.0.2:48796
25441,8,192.168.0.16:52430
27009,8,192.168.0.23:60956
28197,8,192.168.0.16:52428
30927,8,192.168.0.2:48806
42014,8,192.168.0.16:52440
25475,8,192.168.0.16:52294
25751,8,192.168.0.16:52432
28573,8,192.168.0.16:52434
27968,8,192.168.0.23:60996
27976,8,192.168.0.16:52450
28776,8,192.168.0.16:52446
25463,8,192.168.0.16:52478
29015,8,192.168.0.23:32788
29007,8,192.168.0.23:32772
25555,8,192.168.0.2:48828
25438,8,192.168.0.23:32776
92999,8,192.168.0.23:60994
96990,8,192.168.0.16:52442
99010,8,192.168.0.23:60958
56006,8,192.168.0.16:52462
84017,8,192.168.0.16:52460
28053,8,192.168.0.23:60944
83562,8,192.168.0.16:52464
25277,8,192.168.0.16:52470
25455,8,192.168.0.13:33510
25593,8,192.168.0.2:48830
26007,8,192.168.0.23:32904
64096,8,192.168.0.16:52476
25600,8,192.168.0.23:60908
35998,8,192.168.0.23:32790
197286,8,192.168.0.16:52458
25494,8,192.168.0.16:52490
28999,8,192.168.0.23:32792
45766,8,192.168.0.23:32800
31007,8,192.168.0.16:52498
33003,8,192.168.0.16:52496
28867,8,192.168.0.16:52506
80959,8,192.168.0.23:32798
28812,8,192.168.0.23:32818
35008,8,192.168.0.23:32802
25424,8,192.168.0.23:32808
53010,8,192.168.0.23:32842
27008,8,192.168.0.2:48834
25478,8,192.168.0.23:32816
28865,8,192.168.0.2:48848
25272,8,192.168.0.2:48846
29002,8,192.168.0.2:48850
71337,8,192.168.0.16:52466
25732,8,192.168.0.16:52518
26367,8,192.168.0.23:32784
39019,8,192.168.0.23:32854
25433,8,192.168.0.23:32778
31843,8,192.168.0.16:52508
25403,8,192.168.0.23:32822
184977,8,192.168.0.2:48842
27023,8,192.168.0.23:32852
318023,8,192.168.0.23:32846
25517,8,192.168.0.16:52510
25433,8,192.168.0.2:48856
29010,8,192.168.0.23:32850
124013,8,192.168.0.2:48838
25507,8,192.168.0.23:32844
93017,8,192.168.0.16:52524
96036,8,192.168.0.23:32814
78007,8,192.168.0.16:52528
262988,8,192.168.0.16:52522
164011,8,192.168.0.16:52526
127027,8,192.168.0.2:48840
35007,8,192.168.0.23:32840
303013,8,192.168.0.16:52494
306006,8,192.168.0.23:32794
40359,8,192.168.0.23:32900
30008,8,192.168.0.23:32848
27966,8,192.168.0.16:52486
25412,8,192.168.0.16:52468
29010,8,192.168.0.2:48844
78001,8,192.168.0.16:52532
26122,8,192.168.0.23:32858
26049,8,192.168.0.23:32810
26005,8,192.168.0.16:52530
27957,8,192.168.0.2:48836
26834,8,192.168.0.23:32806
25462,8,192.168.0.23:32820
93022,8,192.168.0.2:48820
25546,8,192.168.0.23:32860
25969,8,192.168.0.23:32890
26140,8,192.168.0.13:33508
26007,8,192.168.0.16:52454
25572,8,192.168.0.23:32896
31997,8,192.168.0.16:52472
80836,8,192.168.0.16:52568
26056,8,192.168.0.2:48824
155008,8,192.168.0.23:32812
29015,8,192.168.0.23:32782
32008,8,192.168.0.23:32826
26014,8,192.168.0.16:52346
29000,8,192.168.0.13:33512
25573,8,192.168.0.23:32894
464015,8,192.168.0.16:52520
27012,8,192.168.0.23:32832
39226,8,192.168.0.13:33518
28006,8,192.168.0.23:60990
25442,8,192.168.0.2:48832
29007,8,192.168.0.23:32768
26052,8,192.168.0.16:52444
27013,8,192.168.0.2:48854
27000,8,192.168.0.16:52500
27049,8,192.168.0.23:32830
567007,8,192.168.0.23:32770
29008,8,192.168.0.23:32838
26967,8,192.168.0.16:52504
25466,8,192.168.0.16:52456
26010,8,192.168.0.23:60936
289008,8,192.168.0.23:32836
28006,8,192.168.0.16:52514
29006,8,192.168.0.16:52516
26022,8,192.168.0.23:32892
815983,8,192.168.0.16:52368
36000,8,192.168.0.2:48864
28007,8,192.168.0.2:48858
27005,8,192.168.0.2:48852
27006,8,192.168.0.23:32828
27011,8,192.168.0.2:48860
25832,8,192.168.0.16:52480
28008,8,192.168.0.23:32872
27011,8,192.168.0.16:52536
26008,8,192.168.0.13:33516
27449,8,192.168.0.16:52546
27007,8,192.168.0.16:52548
27965,8,192.168.0.16:52534
32009,8,192.168.0.16:52512
29008,8,192.168.0.23:32774
26006,8,192.168.0.23:32882
25440,8,192.168.0.13:33514
27007,8,192.168.0.16:52572
45011,8,192.168.0.23:32866
29007,8,192.168.0.16:52542
26324,8,192.168.0.16:52574
197286,8,192.168.0.16:52452
27005,8,192.168.0.2:48826
33282,8,192.168.0.23:32824
93011,8,192.168.0.16:52488
27009,8,192.168.0.16:52502
33177,8,192.168.0.23:32804
79127,8,192.168.0.16:52492
27973,8,192.168.0.23:32796
27003,8,192.168.0.23:32868
25453,8,192.168.0.13:33520
28988,8,192.168.0.16:52556
25543,8,192.168.0.23:32902
29002,8,192.168.0.16:52544
28012,8,192.168.0.23:32878
34057,8,192.168.0.23:32906
47008,8,192.168.0.16:52570
26006,8,192.168.0.23:32864
45009,8,192.168.0.23:32856
28820,8,192.168.0.23:32862
48475,8,192.168.0.16:52538
28006,8,192.168.0.23:32834
25997,8,192.168.0.16:52540
27004,8,192.168.0.16:52566
27005,8,192.168.0.23:32912
27019,8,192.168.0.23:32884
465005,8,192.168.0.23:32870
26005,8,192.168.0.23:32888
25461,8,192.168.0.16:52578
25407,8,192.168.0.23:32914
28017,8,192.168.0.23:32876
28008,8,192.168.0.23:32874
29006,8,192.168.0.16:52584
49179,8,192.168.0.2:48866
34007,8,192.168.0.23:32886
36015,8,192.168.0.23:32934
57363,8,192.168.0.23:32974
25565,8,192.168.0.16:52586
25578,8,192.168.0.23:32986
30018,8,192.168.0.23:32930
71032,8,192.168.0.2:48902
25469,8,192.168.0.23:32952
26014,8,192.168.0.16:52604
25578,8,192.168.0.2:48892
28447,8,192.168.0.23:32942
43014,8,192.168.0.23:32978
26008,8,192.168.0.16:52592
27011,8,192.168.0.23:32948
29006,8,192.168.0.23:32950
25566,8,192.168.0.23:32958
25445,8,192.168.0.23:32954
25567,8,192.168.0.23:32956
26010,8,192.168.0.2:48894
35030,8,192.168.0.16:52610
25598,8,192.168.0.23:32990
28570,8,192.168.0.23:32970
62021,8,192.168.0.23:32982
27010,8,192.168.0.16:52624
38011,8,192.168.0.16:52616
29007,8,192.168.0.16:52576
51047,8,192.168.0.16:52608
108007,8,192.168.0.23:32946
27010,8,192.168.0.2:48868
25437,8,192.168.0.16:52614
26166,8,192.168.0.23:32976
26017,8,192.168.0.2:48896
29009,8,192.168.0.23:32972
29008,8,192.168.0.2:48872
148014,8,192.168.0.2:48890
26013,8,192.168.0.2:48874
25561,8,192.168.0.2:48884
25589,8,192.168.0.23:32960
29007,8,192.168.0.2:48878
28566,8,192.168.0.23:32916
25557,8,192.168.0.23:32920
27010,8,192.168.0.16:52606
25477,8,192.168.0.16:52448
303959,8,192.168.0.23:32908
27005,8,192.168.0.23:32786
26079,8,192.168.0.23:32898
29007,8,192.168.0.16:52552
28998,8,192.168.0.16:52634
30009,8,192.168.0.2:48876
196964,8,192.168.0.16:52618
29385,8,192.168.0.16:52640
26222,8,192.168.0.23:32992
62016,8,192.168.0.16:52484
25450,8,192.168.0.13:33524
592007,8,192.168.0.16:52590
29007,8,192.168.0.2:48900
707972,8,192.168.0.23:32928
25472,8,192.168.0.16:52558
25574,8,192.168.0.16:52628
33010,8,192.168.0.23:32962
27008,8,192.168.0.16:52594
69002,8,192.168.0.16:52600
57008,8,192.168.0.16:52602
25603,8,192.168.0.16:52620
92012,8,192.168.0.2:48906
145976,8,192.168.0.23:32968
29007,8,192.168.0.23:32910
28008,8,192.168.0.2:48882
25464,8,192.168.0.23:32940
219006,8,192.168.0.16:52562
25517,8,192.168.0.23:32936
31012,8,192.168.0.2:48898
191013,8,192.168.0.23:32984
25549,8,192.168.0.16:52588
76014,8,192.168.0.16:52612
27010,8,192.168.0.2:48910
27003,8,192.168.0.16:52482
25556,8,192.168.0.16:52626
307001,8,192.168.0.16:52580
27989,8,192.168.0.16:52554
27008,8,192.168.0.16:52582
391001,8,192.168.0.13:33522
25437,8,192.168.0.16:52622
27006,8,192.168.0.16:52474
28013,8,192.168.0.2:48880
29006,8,192.168.0.2:48862
25398,8,192.168.0.23:32938
290005,8,192.168.0.23:32964
105013,8,192.168.0.23:32922
267003,8,192.168.0.2:48904
27991,8,192.168.0.23:32780
711006,8,192.168.0.16:52560
29007,8,192.168.0.16:52596
25574,8,192.168.0.23:32880
27008,8,192.168.0.16:52598
26007,8,192.168.0.2:48886
645990,8,192.168.0.23:32966
44002,8,192.168.0.2:48888
25998,8,192.168.0.23:32980
25976,8,192.168.0.16:52550
27975,8,192.168.0.2:48870
29008,8,192.168.0.13:33526
26012,8,192.168.0.23:33002
27056,8,192.168.0.2:48908
572970,8,192.168.0.23:32988
29015,8,192.168.0.23:32918
27012,8,192.168.0.16:52564
25579,8,192.168.0.23:32926
25969,8,192.168.0.23:33000
29010,8,192.168.0.16:52650
29602,8,192.168.0.23:32944
29641,8,192.168.0.23:32932
27387,8,192.168.0.2:48916
27715,8,192.168.0.16:52630
26011,8,192.168.0.23:32998
27965,8,192.168.0.13:33528
26383,8,192.168.0.16:52636
26130,8,192.168.0.23:32996
26093,8,192.168.0.16:52642
50036,8,192.168.0.16:52646
25482,8,192.168.0.23:33004
28274,8,192.168.0.23:32994
27984,8,192.168.0.16:52638
25976,8,192.168.0.2:48912
26966,8,192.168.0.16:52654
27007,8,192.168.0.16:52644
29008,8,192.168.0.16:52652
27001,8,192.168.0.2:48918
27029,8,192.168.0.16:52648
29009,8,192.168.0.2:48914
64999,8,192.168.0.23:33016
26245,8,192.168.0.2:48922
29008,8,192.168.0.16:52662
28520,8,192.168.0.23:33006
28008,8,192.168.0.23:33012
26018,8,192.168.0.16:52668
25964,8,192.168.0.23:33018
29016,8,192.168.0.2:48920
25451,8,192.168.0.13:33530
25840,8,192.168.0.23:33022
25975,8,192.168.0.16:52670
28323,8,192.168.0.23:33010
36019,8,192.168.0.16:52656
63929,8,192.168.0.16:52678
84422,8,192.168.0.16:52676
87775,8,192.168.0.13:33532
28239,8,192.168.0.16:52680
28434,8,192.168.0.23:33032
25322,8,192.168.0.16:52684
25354,8,192.168.0.16:52682
25502,8,192.168.0.23:33034
29008,8,192.168.0.2:48924
25321,8,192.168.0.16:52686
39010,8,192.168.0.16:52688
29007,8,192.168.0.16:52660
226954,8,192.168.0.16:52672
29008,8,192.168.0.16:52658
28005,8,192.168.0.13:33544
29006,8,192.168.0.23:33008
49071,8,192.168.0.23:33040
25419,8,192.168.0.23:33036
25419,8,192.168.0.13:33534
28626,8,192.168.0.16:52706
30011,8,192.168.0.16:52710
48014,8,192.168.0.16:52702
26013,8,192.168.0.13:33536
28329,8,192.168.0.16:52804
28005,8,192.168.0.23:33052
50025,8,192.168.0.23:33044
319069,8,192.168.0.2:48946
107003,8,192.168.0.2:48952
83016,8,192.168.0.16:52700
25495,8,192.168.0.16:52794
25488,8,192.168.0.16:52696
26028,8,192.168.0.16:52698
25367,8,192.168.0.16:52726
59041,8,192.168.0.2:48932
86737,8,192.168.0.16:52766
119315,8,192.168.0.16:52774
28013,8,192.168.0.16:52714
157024,8,192.168.0.23:33038
83010,8,192.168.0.16:52704
25565,8,192.168.0.16:52762
28003,8,192.168.0.13:33538
25645,8,192.168.0.16:52786
25542,8,192.168.0.16:52796
36031,8,192.168.0.23:33048
54998,8,192.168.0.16:52708
65451,8,192.168.0.16:52724
161010,8,192.168.0.16:52692
43245,8,192.168.0.16:52720
219963,8,192.168.0.16:52690
27486,8,192.168.0.16:52666
37454,8,192.168.0.16:52810
27006,8,192.168.0.16:52822
26007,8,192.168.0.23:33042
27007,8,192.168.0.23:33024
99035,8,192.168.0.23:33054
25771,8,192.168.0.23:33108
28012,8,192.168.0.23:33050
25452,8,192.168.0.16:52806
42014,8,192.168.0.23:33046
29008,8,192.168.0.16:52758
25436,8,192.168.0.16:52734
25967,8,192.168.0.16:52750
25429,8,192.168.0.16:52716
25388,8,192.168.0.16:52784
25594,8,192.168.0.23:33096
25491,8,192.168.0.2:48948
78014,8,192.168.0.23:33094
25475,8,192.168.0.16:52768
25578,8,192.168.0.16:52780
25592,8,192.168.0.16:52788
123028,8,192.168.0.16:52718
123010,8,192.168.0.2:48934
89485,8,192.168.0.16:52764
25563,8,192.168.0.16:52808
25711,8,192.168.0.23:33110
28054,8,192.168.0.23:33080
25608,8,192.168.0.23:33104
25450,8,192.168.0.16:52738
25598,8,192.168.0.23:33100
29011,8,192.168.0.13:33540
174023,8,192.168.0.16:52712
27010,8,192.168.0.2:48944
25439,8,192.168.0.16:52632
37014,8,192.168.0.16:52782
32015,8,192.168.0.16:52772
39007,8,192.168.0.16:52776
28009,8,192.168.0.23:33026
28214,8,192.168.0.16:52722
25994,8,192.168.0.23:33056
35005,8,192.168.0.23:33102
25563,8,192.168.0.16:52814
25576,8,192.168.0.23:33112
28008,8,192.168.0.23:33060
516017,8,192.168.0.2:48926
25434,8,192.168.0.23:33020
28442,8,192.168.0.23:33070
28534,8,192.168.0.23:33058
29006,8,192.168.0.23:33030
29003,8,192.168.0.2:48950
26071,8,192.168.0.2:48938
26005,8,192.168.0.23:33028
27983,8,192.168.0.23:33062
467005,8,192.168.0.16:52736
468432,8,192.168.0.16:52760
496006,8,192.168.0.16:52740
209010,8,192.168.0.23:33082
27014,8,192.168.0.16:52756
26303,8,192.168.0.16:52798
27029,8,192.168.0.2:48940
29507,8,192.168.0.23:33118
28037,8,192.168.0.23:33106
29000,8,192.168.0.16:52818
29003,8,192.168.0.2:48930
38177,8,192.168.0.16:52820
29002,8,192.168.0.23:33114
26012,8,192.168.0.16:52746
27018,8,192.168.0.23:33098
25406,8,192.168.0.13:33542
55005,8,192.168.0.16:52790
25791,8,192.168.0.16:52728
29006,8,192.168.0.16:52770
144010,8,192.168.0.2:48936
27009,8,192.168.0.23:33014
25859,8,192.168.0.16:52778
29007,8,192.168.0.16:52664
29006,8,192.168.0.16:52732
27009,8,192.168.0.16:52742
25950,8,192.168.0.16:52674
102354,8,192.168.0.16:52812
25968,8,192.168.0.23:33064
25526,8,192.168.0.2:48928
29008,8,192.168.0.23:33078
26007,8,192.168.0.16:52694
27007,8,192.168.0.23:33072
26025,8,192.168.0.16:52752
29005,8,192.168.0.23:33088
27430,8,192.168.0.16:52792
524260,8,192.168.0.16:52730
26011,8,192.168.0.23:33066
631002,8,192.168.0.16:52744
27009,8,192.168.0.2:48942
25970,8,192.168.0.23:33076
29008,8,192.168.0.23:33084
29008,8,192.168.0.23:33122
25555,8,192.168.0.16:52748
49031,8,192.168.0.23:33074
26017,8,192.168.0.16:52754
29008,8,192.168.0.23:33116
28966,8,192.168.0.16:52816
29007,8,192.168.0.16:52832
26011,8,192.168.0.16:52828
27972,8,192.168.0.23:33134
27938,8,192.168.0.23:33092
26430,8,192.168.0.23:33086
29010,8,192.168.0.16:52826
26010,8,192.168.0.16:52824
25994,8,192.168.0.23:33128
25577,8,192.168.0.23:33130
26018,8,192.168.0.23:33120
27012,8,192.168.0.23:33124
26195,8,192.168.0.2:48954
26008,8,192.168.0.2:48958
26010,8,192.168.0.23:33090
28985,8,192.168.0.16:52802
28011,8,192.168.0.23:33142
26741,8,192.168.0.23:33146
26010,8,192.168.0.2:48956
29013,8,192.168.0.23:33136
26010,8,192.168.0.16:52834
108014,8,192.168.0.16:52836
48053,8,192.168.0.16:52850
26268,8,192.168.0.23:33158
25588,8,192.168.0.23:33160
25750,8,192.168.0.23:33162
29014,8,192.168.0.23:33140
29008,8,192.168.0.16:52830
25635,8,192.168.0.13:33546
25692,8,192.168.0.16:52842
26009,8,192.168.0.16:52838
27965,8,192.168.0.16:52858
29011,8,192.168.0.16:52840
29010,8,192.168.0.16:52800
25717,8,192.168.0.23:33156
25564,8,192.168.0.16:52856
25636,8,192.168.0.23:33170
65869,8,192.168.0.23:33164
27006,8,192.168.0.13:33566
27012,8,192.168.0.16:52854
85017,8,192.168.0.16:52864
26010,8,192.168.0.16:52852
27006,8,192.168.0.23:33148
25538,8,192.168.0.23:33168
46002,8,192.168.0.23:33190
25610,8,192.168.0.16:52874
26051,8,192.168.0.16:52904
27007,8,192.168.0.13:33550
27006,8,192.168.0.23:33196
25572,8,192.168.0.23:33194
25713,8,192.168.0.16:52872
26965,8,192.168.0.16:52908
27010,8,192.168.0.16:52868
29008,8,192.168.0.13:33552
25532,8,192.168.0.16:52878
27009,8,192.168.0.16:52912
27006,8,192.168.0.16:52880
27966,8,192.168.0.16:52860
26998,8,192.168.0.16:52910
26209,8,192.168.0.16:52884
27010,8,192.168.0.23:33138
27009,8,192.168.0.16:52846
25424,8,192.168.0.13:33554
109009,8,192.168.0.16:52924
1755007,8,192.168.0.23:33154
75013,8,192.168.0.16:52888
45012,8,192.168.0.16:52900
29009,8,192.168.0.13:33558
26352,8,192.168.0.16:52894
45356,8,192.168.0.23:33184
134374,8,192.168.0.16:52886
86364,8,192.168.0.23:33182
70383,8,192.168.0.16:52890
95395,8,192.168.0.16:52892
88403,8,192.168.0.13:33556
25966,8,192.168.0.16:52848
25416,8,192.168.0.13:33560
25553,8,192.168.0.23:33186
25733,8,192.168.0.23:33188
25465,8,192.168.0.13:33564
26008,8,192.168.0.23:33226
75020,8,192.168.0.16:52898
25564,8,192.168.0.2:48966
25570,8,192.168.0.23:33192
27045,8,192.168.0.16:52906
26051,8,192.168.0.23:33178
26010,8,192.168.0.23:33152
27008,8,192.168.0.2:48968
27010,8,192.168.0.2:48960
78019,8,192.168.0.16:52902
93971,8,192.168.0.13:33548
29010,8,192.168.0.16:52862
33966,8,192.168.0.23:33132
25574,8,192.168.0.23:33176
27011,8,192.168.0.16:52876
26011,8,192.168.0.16:52916
27010,8,192.168.0.2:48962
51020,8,192.168.0.23:33198
27962,8,192.168.0.23:33180
128011,8,192.168.0.16:52870
25853,8,192.168.0.23:33174
216001,8,192.168.0.23:33166
25963,8,192.168.0.23:33200
29009,8,192.168.0.13:33562
26188,8,192.168.0.23:33216
29008,8,192.168.0.2:48964
29006,8,192.168.0.23:33208
27014,8,192.168.0.16:52844
29009,8,192.168.0.2:48970
45002,8,192.168.0.16:52918
27008,8,192.168.0.16:52882
29009,8,192.168.0.23:33202
26013,8,192.168.0.23:33150
26483,8,192.168.0.16:52926
26009,8,192.168.0.16:52866
26010,8,192.168.0.16:52934
25769,8,192.168.0.16:52922
29009,8,192.168.0.23:33172
29129,8,192.168.0.13:33570
27008,8,192.168.0.16:52896
26161,8,192.168.0.23:33212
29011,8,192.168.0.16:52920
77109,8,192.168.0.16:52940
29009,8,192.168.0.23:33144
27009,8,192.168.0.13:33568
25958,8,192.168.0.2:48974
29018,8,192.168.0.23:33228
27008,8,192.168.0.16:52932
27064,8,192.168.0.23:33210
25345,8,192.168.0.16:52956
25932,8,192.168.0.2:48976
29168,8,192.168.0.23:33230
28970,8,192.168.0.2:48982
26013,8,192.168.0.23:33250
29095,8,192.168.0.16:52954
29008,8,192.168.0.16:52964
29012,8,192.168.0.16:52928
27120,8,192.168.0.16:52914
25995,8,192.168.0.16:52944
27639,8,192.168.0.2:48972
26009,8,192.168.0.16:52930
97000,8,192.168.0.23:33204
26031,8,192.168.0.23:33236
26019,8,192.168.0.23:33222
26011,8,192.168.0.13:33572
54886,8,192.168.0.23:33206
35017,8,192.168.0.23:33214
26007,8,192.168.0.16:52938
28052,8,192.168.0.23:33232
27010,8,192.168.0.23:33224
28843,8,192.168.0.2:48978
27009,8,192.168.0.16:52936
26917,8,192.168.0.23:33218
38090,8,192.168.0.23:33220
26009,8,192.168.0.16:52942
27068,8,192.168.0.2:48984
27012,8,192.168.0.16:52946
99017,8,192.168.0.16:52974
26231,8,192.168.0.16:52978
27009,8,192.168.0.16:52982
39974,8,192.168.0.16:52984
26012,8,192.168.0.16:52986
26207,8,192.168.0.16:52988
56016,8,192.168.0.16:52990
42374,8,192.168.0.16:52980
26016,8,192.168.0.16:52976
27014,8,192.168.0.16:52958
131999,8,192.168.0.23:33240
28137,8,192.168.0.16:52992
28012,8,192.168.0.23:33252
56008,8,192.168.0.23:33260
139134,8,192.168.0.16:52950
66992,8,192.168.0.23:33246
27012,8,192.168.0.13:33574
29010,8,192.168.0.23:33248
26009,8,192.168.0.16:52972
25996,8,192.168.0.23:33262
27004,8,192.168.0.23:33256
266014,8,192.168.0.23:33242
79019,8,192.168.0.16:52962
27008,8,192.168.0.16:52960
26057,8,192.168.0.16:52966
241015,8,192.168.0.23:33258
29009,8,192.168.0.23:33266
26015,8,192.168.0.2:48986
321968,8,192.168.0.16:52948
36005,8,192.168.0.2:48980
88010,8,192.168.0.2:48990
29010,8,192.168.0.23:33270
25977,8,192.168.0.13:33576
29010,8,192.168.0.23:33264
86004,8,192.168.0.16:52968
27011,8,192.168.0.16:52952
28969,8,192.168.0.23:33234
26015,8,192.168.0.23:33238
29015,8,192.168.0.23:33244
29020,8,192.168.0.23:33278
29026,8,192.168.0.16:52970
25952,8,192.168.0.23:33272
25987,8,192.168.0.2:48988
29012,8,192.168.0.16:53010
29010,8,192.168.0.23:33274
29010,8,192.168.0.23:33254
26013,8,192.168.0.16:52996
29013,8,192.168.0.23:33280
27011,8,192.168.0.2:48994
30013,8,192.168.0.2:48992
27006,8,192.168.0.16:53004
29018,8,192.168.0.23:33268
27014,8,192.168.0.23:33284
30688,8,192.168.0.2:48996
27015,8,192.168.0.16:52994
26014,8,192.168.0.16:53000
29012,8,192.168.0.16:52998
26009,8,192.168.0.23:33286
29011,8,192.168.0.23:33294
32011,8,192.168.0.23:33288
25852,8,192.168.0.23:33282
26069,8,192.168.0.16:53016
27012,8,192.168.0.16:53012
29013,8,192.168.0.23:33292
29013,8,192.168.0.23:33306
27758,8,192.168.0.23:33310
26010,8,192.168.0.23:33302
27022,8,192.168.0.2:48998
28708,8,192.168.0.16:53014
28030,8,192.168.0.23:33308
29013,8,192.168.0.13:33578
25833,8,192.168.0.23:33276
29556,8,192.168.0.16:53028
29898,8,192.168.0.16:53024
27009,8,192.168.0.16:53002
29017,8,192.168.0.16:53006
26014,8,192.168.0.16:53008
29013,8,192.168.0.16:53026
29002,8,192.168.0.16:53018
28972,8,192.168.0.16:53040
28545,8,192.168.0.23:33312
25703,8,192.168.0.23:33304
29009,8,192.168.0.23:33322
26615,8,192.168.0.16:53036
25981,8,192.168.0.16:53032
28744,8,192.168.0.23:33314
26007,8,192.168.0.16:53022
28013,8,192.168.0.13:33580
26017,8,192.168.0.23:33326
29009,8,192.168.0.16:53030
28728,8,192.168.0.16:53044
28971,8,192.168.0.23:33320
29011,8,192.168.0.23:33290
29478,8,192.168.0.2:49002
38000,8,192.168.0.16:53020
27011,8,192.168.0.23:33328
32005,8,192.168.0.23:33300
26017,8,192.168.0.2:49000
28011,8,192.168.0.23:33318
25882,8,192.168.0.23:33316
27008,8,192.168.0.23:33298
25606,8,192.168.0.23:33334
43903,8,192.168.0.23:33344
28849,8,192.168.0.23:33346
29010,8,192.168.0.16:53042
29015,8,192.168.0.16:53034
26000,8,192.168.0.2:49004
26211,8,192.168.0.16:53054
26326,8,192.168.0.23:33324
26014,8,192.168.0.16:53038
26618,8,192.168.0.2:49012
27009,8,192.168.0.23:33342
26015,8,192.168.0.16:53052
29013,8,192.168.0.16:53066
25892,8,192.168.0.23:33336
28008,8,192.168.0.2:49010
26657,8,192.168.0.16:53046
26538,8,192.168.0.23:33338
26050,8,192.168.0.23:33296
29014,8,192.168.0.16:53048
26017,8,192.168.0.23:33348
28009,8,192.168.0.16:53050
29011,8,192.168.0.23:33350
27008,8,192.168.0.23:33352
29007,8,192.168.0.16:53056
25435,8,192.168.0.13:33582
36009,8,192.168.0.23:33354
28473,8,192.168.0.13:33584
26020,8,192.168.0.2:49008
25738,8,192.168.0.23:33340
29258,8,192.168.0.23:33366
26012,8,192.168.0.23:33330
29010,8,192.168.0.16:53074
27010,8,192.168.0.23:33372
29013,8,192.168.0.16:53070
29011,8,192.168.0.16:53062
27296,8,192.168.0.16:53068
26010,8,192.168.0.23:33358
28548,8,192.168.0.2:49014
26534,8,192.168.0.16:53058
26018,8,192.168.0.23:33370
29009,8,192.168.0.16:53082
26013,8,192.168.0.2:49016
26014,8,192.168.0.23:33356
29008,8,192.168.0.23:33332
25982,8,192.168.0.23:33376
27008,8,192.168.0.16:53064
29013,8,192.168.0.23:33368
26013,8,192.168.0.23:33362
26012,8,192.168.0.2:49018
26052,8,192.168.0.16:53078
28955,8,192.168.0.23:33378
34002,8,192.168.0.2:49020
27059,8,192.168.0.16:53060
28020,8,192.168.0.23:33384
27018,8,192.168.0.23:33360
27018,8,192.168.0.16:53094
27009,8,192.168.0.23:33386
29015,8,192.168.0.2:49024
25716,8,192.168.0.23:33390
25978,8,192.168.0.23:33392
